,ra,dec,ids,bands
10956,237.19998319712815,-28.48835796186347,2025072100160,u
10957,341.7552045435541,-3.8354651392874612,2025072100367,g
10958,238.5318042820373,-31.387577324159295,2025072100161,u
10959,340.4548817354976,-1.2806607284549678,2025072100368,g
10960,240.8366286865484,-23.167760810888662,2025072100162,u
10961,242.56181911679707,-20.477653147721607,2025072100163,u
10962,306.53665192731614,-20.15212490997207,2025072100164,i
10963,345.3308729253361,1.0765127164972763,2025072100384,g
10964,318.4203481658235,-13.375517360189543,2025072100180,i
10965,347.0668769541418,3.562313499741422,2025072100385,g
10966,232.56771185054538,-41.02349941240446,2025072800142,r
10967,233.61394190389996,-32.59590557204075,2025072800143,r
10968,250.72471098766684,-24.58862639006803,2025072200316,g
10969,234.19810698069043,-38.131537620197385,2025072800144,r
10970,247.76417452872954,-25.429793422422804,2025072200317,g
10971,235.63324609567348,-35.20863657078979,2025072800145,r
10972,250.1968257084747,-27.675891328361427,2025072200318,g
10973,236.92516653356145,-32.26808241974578,2025072800146,r
10974,247.14867089231015,-28.50309491213894,2025072200319,g
10975,237.76907856196127,-37.77553778310639,2025072800147,r
10976,232.19795458744275,-35.51043484380614,2025072800151,u
10977,252.76478328262823,-29.868002490711238,2025072200322,g
10978,232.56769762516694,-41.02349185350478,2025072800152,u
10979,258.4463833512559,-33.97758884031975,2025072200328,g
10980,270.0250115276435,-20.526781494352583,2025072200345,g
10981,272.73911060993476,-16.175470754656303,2025072200346,g
10982,267.3418039457026,-21.68072256167456,2025072200347,g
10983,264.6169901312974,-22.78866596192943,2025072200348,g
10984,264.7598816143731,-19.653109930278713,2025072200349,r
10985,262.05219556132755,-20.72552306671011,2025072200350,r
10986,259.2975075379052,-21.75833426016142,2025072200351,r
10987,259.5812723793945,-18.62251495400528,2025072200352,r
10988,273.3027509281387,-19.76019020686187,2025072100146,u
10989,338.8152408854819,-16.155043251806816,2025072100358,g
10990,276.50719551959696,-20.61377732005011,2025072100147,u
10991,337.4749974405357,-13.691239020488897,2025072100359,g
10992,277.6733642957805,-23.547364905281867,2025072100148,u
10993,277.88098843509056,-26.66805921380033,2025072100149,u
10994,340.7327404641586,-13.693228153912106,2025072100360,g
10995,280.94496164264194,-33.8995411990369,2025072100150,u
10996,339.3780068082423,-11.222243856553245,2025072100361,g
10997,280.9329316074342,-30.89098761925151,2025072100151,u
10998,247.241084134356,-17.85725283541188,2025072100152,u
10999,336.16327366713006,-11.206585908938054,2025072100362,g
11000,339.18745882400856,1.2902219925413911,2025072100369,g
11001,337.35103279277433,-1.2122963524837036,2025072100370,g
11002,307.662299361198,-23.076203842408137,2025072100165,i
11003,336.1087817584343,1.3419723911633208,2025072100371,g
11004,310.7538402643857,-23.46214683095052,2025072100166,i
11005,335.4911022254557,-3.700335809261718,2025072100372,g
11006,308.79362453125583,-26.00463374410383,2025072100167,i
11007,336.75994595867445,-6.224104952135675,2025072100373,g
11008,311.9352326441462,-26.347993101379213,2025072100168,i
11009,334.8765644810515,-8.703575934420645,2025072100374,g
11010,312.6779187016508,-20.9179769561766,2025072100169,i
11011,298.1794007333384,-13.105959020533405,2025072100375,g
11012,315.7759402363164,-21.16174939838369,2025072100170,i
11013,342.6164258936107,-11.280913562948829,2025072100376,g
11014,234.1979251593303,-38.13152559364091,2025072800154,u
11015,255.50404244858976,-31.979911621505128,2025072200324,g
11016,235.63317941629882,-35.20861807221627,2025072800155,u
11017,236.9248735780775,-32.26809026821208,2025072800156,u
11018,255.80878106742506,-28.937573150870268,2025072200325,g
11019,237.7691818866172,-37.77554612203057,2025072800157,u
11020,258.7943824637784,-27.955339310596745,2025072200326,g
11021,239.04844261426402,-34.82743100789263,2025072800158,u
11022,228.75122311053912,-35.729650803083906,2025072800159,i
11023,258.61326344500156,-30.98451792573475,2025072200327,g
11024,261.6337250624076,-32.890435555814086,2025072200329,g
11025,264.76143977448504,-31.723789526280417,2025072200330,g
11026,261.663045321623,-29.92851849919947,2025072200331,g
11027,264.65945737239304,-28.805563910934907,2025072200332,g
11028,261.7227155331068,-26.921865619110246,2025072200333,g
11029,261.8430973366083,-23.855547703179283,2025072200334,g
11030,264.59851900955255,-25.835411193252934,2025072200335,g
11031,267.61164885294784,-27.601095069123076,2025072200336,g
11032,267.83577714582697,-30.461169196561155,2025072200337,g
11033,318.88902747441745,-21.317832340224943,2025072100171,i
11034,344.0188654339689,-13.761271897509992,2025072100377,g
11035,317.6876110264708,-18.587221731651407,2025072100172,i
11036,316.50049416846576,-15.867798634444819,2025072100173,i
11037,342.1230837758747,-16.14624679993955,2025072100378,g
11038,319.609869080507,-16.039662010564875,2025072100174,i
11039,345.4618349699842,-16.238569536200984,2025072100379,g
11040,320.8034513585326,-18.712732537262443,2025072100175,i
11041,347.31961817453424,-13.935020038258841,2025072100380,g
11042,323.9399595463934,-18.77200691919449,2025072100176,i
11043,345.8714205821028,-11.414768966209344,2025072100381,g
11044,327.10471747728184,-18.77972354337817,2025072100177,i
11045,346.2688441330933,-6.527612359990243,2025072100382,g
11046,322.73718354287615,-16.144440619718722,2025072100178,i
11047,346.66472473086964,-1.546403445012522,2025072100383,g
11048,321.54282040043915,-13.521742185817804,2025072100179,i
11049,271.8074108854955,-17.319797795125908,2025072300299,z
11050,269.3401126806998,-18.907613426501246,2025072300300,z
11051,266.6442369450123,-17.29840634714359,2025072300301,z
11052,264.08070413621994,-18.805186860539578,2025072300302,z
11053,266.81247466037405,-20.447380728386037,2025072300303,z
11054,264.21791870600345,-21.931595670638885,2025072300304,z
11055,267.04915707638213,-23.580997295022854,2025072300305,z
11056,264.4039174985488,-25.05003168214235,2025072300306,z
11057,261.68359347590274,-26.455534278378526,2025072300307,z
11058,258.8173787506684,-24.703271540073448,2025072300308,z
11059,256.0018085618045,-22.92636236670332,2025072300309,z
11060,256.0119963848503,-25.978791595540933,2025072300310,z
11061,253.1387360880911,-27.17622646317015,2025072300311,z
11062,268.07958796754474,-33.29598359520147,2025072200338,g
11063,271.21205984897637,-31.854719966677333,2025072200339,g
11064,273.84079979595015,-27.52291948781419,2025072200340,g
11065,273.42831194381836,-24.793180049970445,2025072200341,g
11066,270.53190592642727,-26.283975885479858,2025072200342,g
11067,267.43076540490347,-24.688221351644696,2025072200343,g
11068,270.23465160720247,-23.455261403754058,2025072200344,g
11069,315.31107442386707,-13.159901235945105,2025072100181,i
11070,317.22209924732635,-10.722026397192137,2025072100182,i
11071,344.0336008552466,3.7170833908414274,2025072100386,g
11072,320.34560930482525,-10.905420658067209,2025072100183,i
11073,340.9948440852845,3.817168780015534,2025072100387,g
11074,324.6816359059406,-13.612578482116412,2025072100184,i
11075,342.26068940147326,1.2067349882268508,2025072100388,g
11076,325.4100308756292,-8.552574769978175,2025072100185,i
11077,343.55966573070737,-1.38703837627923,2025072100389,g
11078,322.27195852774486,-8.449776124093791,2025072100186,i
11079,321.0560200370685,-5.878309899320446,2025072100187,i
11080,344.8953680965233,-3.964043630039394,2025072100390,g
11081,319.1382516439315,-8.297918589961242,2025072100188,i
11082,343.0906090268656,-6.373904021536404,2025072100391,g
11083,317.91603651266814,-5.701305219450319,2025072100189,i
11084,344.46198757641133,-8.89814841421524,2025072100392,g
11085,316.00819811876426,-8.08004749428284,2025072100190,i
11086,343.0905204505536,-6.3738045486760795,2025072100393,r
11087,314.1074503549031,-10.464641838943946,2025072100191,i
11088,341.7550865293324,-3.835466598696162,2025072100394,r
11089,312.8848877086645,-7.781222861506874,2025072100192,i
11090,340.45498888729554,-1.2806606543694756,2025072100395,r
11091,312.21492242700225,-12.863013130285276,2025072100193,i
11092,311.0046197899889,-10.122519110593842,2025072100194,i
11093,338.6203116305625,-3.754000694850833,2025072100396,r
11094,309.77265955053696,-7.393200562420918,2025072100195,i
11095,336.76004269000777,-6.224202907173702,2025072100397,r
11096,307.916234551772,-9.693132459064712,2025072100196,i
11097,334.87652718324006,-8.703574450613537,2025072100398,r
11098,247.32369083883492,-26.377319003185963,2025072300312,z
11099,250.19930129939775,-28.29502076873961,2025072300313,z
11100,250.0859824047685,-31.32665723413917,2025072300314,z
11101,253.08794506656903,-30.229507463506373,2025072300315,z
11102,256.0230653464505,-29.049982720207453,2025072300316,z
11103,258.88899890451256,-27.79067164351191,2025072300317,z
11104,256.01460104741534,-32.1470433351209,2025072300318,z
11105,259.01322989283136,-34.01696784606432,2025072300319,z
11106,261.9769272221821,-32.683672475493765,2025072300320,z
11107,261.82962611664004,-29.56432659489509,2025072300321,z
11108,264.6222578965801,-28.164263832458637,2025072300322,z
11109,264.8576117332087,-31.279552172688092,2025072300323,z
11110,265.10892260825466,-34.396185752688496,2025072300324,z
11111,267.99306233246193,-32.92039755379767,2025072300325,z
11112,331.2301853936116,-0.001321528365808832,2025072300326,g
11113,330.355541339606,-3.0188221757159357,2025072300327,g
11114,329.506310921749,-6.029187962466334,2025072300328,g
11115,327.58956603530595,-3.5594819636046435,2025072300329,g
11116,326.7221898518178,-6.5613370870422845,2025072300330,g
11117,322.0344674471513,-4.587928145631949,2025072300331,g
11118,319.25300485046535,-5.071677136185325,2025072300332,g
11119,316.47352712249364,-5.53351057116144,2025072300333,g
11120,318.33772936102605,-8.059769196826185,2025072300334,g
11121,321.1339420853434,-7.578602661366841,2025072300335,g
11122,323.03285132532244,-10.073695437475159,2025072300336,g
11123,256.84574949320603,-19.624068348081686,2025072200353,r
11124,257.2839158213883,-16.473996852909774,2025072200354,r
11125,254.54318343005693,-17.44925011728863,2025072200355,r
11126,251.76431708288206,-18.37859805632782,2025072200356,r
11127,254.06267255494257,-20.581925460764346,2025072200357,r
11128,253.63482210448043,-23.693575831059373,2025072200359,r
11129,256.49224110520123,-22.748820829346652,2025072200360,r
11130,259.0159480119867,-24.880466915884394,2025072200361,r
11131,304.8452349865112,-9.182131107300023,2025072100197,i
11132,251.23090484723434,-21.491800743392755,2025072200358,r
11133,333.61122631853743,-6.185043479205838,2025072100399,r
11134,306.0695036406167,-12.008936978170972,2025072100198,i
11135,331.7132244265026,-8.675940360406527,2025072100400,r
11136,309.1336564121242,-12.478865024086355,2025072100199,i
11137,307.26768025187533,-14.851523819752607,2025072100200,i
11138,328.5560192060839,-8.623410404382046,2025072100401,r
11139,310.32831577061984,-15.278792463239531,2025072100201,i
11140,330.4695715554372,-6.142142629274349,2025072100402,r
11141,313.40652045114143,-15.616760814107176,2025072100202,i
11142,256.132441250741,-25.860942657742324,2025072200362,r
11143,332.3646324662048,-3.6556834549763493,2025072100403,r
11144,311.50541922308804,-18.092433924313116,2025072100203,i
11145,308.44029465530207,-17.71014031032406,2025072100204,i
11146,253.19270214729104,-26.793902276357183,2025072200363,r
11147,331.1338392646217,-1.1202337372044455,2025072100404,r
11148,306.5365797890105,-20.15205357074782,2025072100205,z
11149,250.7247298912852,-24.58861991613791,2025072200364,r
11150,329.23703576209954,-3.6033896090788535,2025072100405,r
11151,307.66209507053264,-23.076203506354414,2025072100206,z
11152,247.76423637531803,-25.42985400488255,2025072200365,r
11153,327.3304233602064,-6.081048056513741,2025072100406,r
11154,310.7539784604512,-23.462085886851796,2025072100207,z
11155,308.79353497565415,-26.004633133099183,2025072100208,z
11156,326.10756720887605,-3.5401587548580187,2025072100407,r
11157,250.1969424050888,-27.675891654340248,2025072200366,r
11158,311.93519851386134,-26.34804424996066,2025072100209,z
11159,324.19373363657667,-5.99859376049938,2025072100408,r
11160,247.14849041281872,-28.503086049103306,2025072200367,r
11161,246.5064512966276,-31.564595466983896,2025072200368,r
11162,249.66299731567943,-30.744577571961027,2025072200369,r
11163,252.76466423430813,-29.86795044245381,2025072200370,r
11164,252.3336980260547,-32.91710932439996,2025072200371,r
11165,255.5042652528752,-31.979910060528756,2025072200372,r
11166,255.80870413112737,-28.937565699137803,2025072200373,r
11167,258.7942462838921,-27.955332379621954,2025072200374,r
11168,258.6132648996693,-30.984515000957593,2025072200375,r
11169,258.44631828237215,-33.97758531251671,2025072200376,r
11170,312.6776809591809,-20.9180475064845,2025072100210,z
11171,321.05615332309014,-5.878349818327097,2025072100409,r
11172,315.77603384999264,-21.161681722830075,2025072100211,z
11173,317.9161565188794,-5.701317040838554,2025072100410,r
11174,318.88896944326655,-21.317833632760504,2025072100212,z
11175,322.27196956108344,-8.449772264073026,2025072100411,r
11176,317.6874463916561,-18.587296481772782,2025072100213,z
11177,326.62454152595757,-11.109242769389784,2025072100412,r
11178,316.50056325059484,-15.867719930873017,2025072100214,z
11179,319.6100649047326,-16.03958455891401,2025072100215,z
11180,327.8414247588167,-13.663791316816049,2025072100413,r
11181,320.8033542151162,-18.71280831560013,2025072100216,z
11182,329.78739768891563,-11.161995055972842,2025072100414,r
11183,323.94001416089725,-18.772007873365705,2025072100217,z
11184,331.02877710023984,-13.692253159115772,2025072100415,r
11185,327.10487757046934,-18.77964824055785,2025072100218,z
11186,322.737121238431,-16.144440436673236,2025072100219,z
11187,332.9708555375868,-11.20004613191692,2025072100416,r
11188,321.5428311666374,-13.521658549793287,2025072100220,z
11189,334.2464061941554,-13.710273272106788,2025072100417,r
11190,318.4201669113564,-13.375690064105036,2025072100221,z
11191,337.47481105404677,-13.691143874784203,2025072100418,r
11192,315.31086151504684,-13.159992596420738,2025072100222,z
11193,336.1632728866172,-11.206683530512997,2025072100419,r
11194,317.2221737810105,-10.722029876138267,2025072100223,z
11195,338.0547765292323,-8.73228300329402,2025072100420,r
11196,320.34583992705814,-10.90533411692853,2025072100224,z
11197,339.378156590485,-11.222245380484136,2025072100421,r
11198,320.218013896658,-10.572187077931954,2025072300337,g
11199,317.40406157027917,-11.05303944982667,2025072300338,g
11200,261.6340290239148,-32.89045865546412,2025072200377,r
11201,319.2529874809091,-13.568774733440359,2025072300339,g
11202,264.7614733652372,-31.72381334328053,2025072200378,r
11203,322.10253206717886,-13.068661041337423,2025072300340,g
11204,261.6631729785694,-29.928508647806286,2025072200379,r
11205,324.94881078872953,-12.553983522798411,2025072300341,g
11206,264.65953220516076,-28.805600925879627,2025072200380,r
11207,324.681517816429,-13.612499061138964,2025072100225,z
